timestamp,AAPL,ADBE,ADI,AMAT,AMD,AMZN,AVGO,CRM,CSCO,GOOGL,IBM,INTC,INTU,KLAC,LRCX,META,MSFT,MU,NOW,NVDA,ORCL,PYPL,QCOM,TXN,WDAY
2020-08-07 04:00:00+00:00,444.45,449.57,116.32,63.57,84.85,3167.46,325.93,201.05,47.43,1498.37,124.96,48.03,309.43,202.85,372.44,268.44,212.48,48.75,431.21,447.98,55.23,198.63,108.25,133.56,177.47
2020-08-10 04:00:00+00:00,450.91,443.29,116.76,65.24,82.24,3148.16,327.36,197.16,47.73,1496.82,127.11,49.22,304.18,203.09,375.76,263.0,208.25,49.15,438.68,446.6,54.94,193.32,106.36,135.41,181.05
2020-08-11 04:00:00+00:00,437.5,435.23,116.56,64.46,76.88,3080.67,324.03,191.99,47.19,1480.54,126.75,48.19,299.2,200.54,369.01,256.13,203.38,47.76,421.36,434.0,54.27,189.03,108.83,136.04,177.55
2020-08-12 04:00:00+00:00,452.04,445.36,119.22,66.5,82.61,3162.24,333.64,192.62,48.1,1507.24,126.7,49.19,304.75,208.0,381.52,259.89,209.19,48.48,427.13,457.61,54.17,191.32,115.79,138.64,178.25
2020-08-13 04:00:00+00:00,460.04,450.02,118.11,65.07,81.84,3161.02,329.42,195.14,42.72,1516.65,125.03,48.56,306.71,209.96,377.02,261.3,208.7,46.14,438.42,457.72,54.02,193.07,113.41,137.15,183.76
2020-08-14 04:00:00+00:00,459.63,447.6,117.18,67.62,81.3,3148.02,327.82,193.46,42.5,1504.63,125.27,48.89,305.54,211.51,373.64,261.24,208.9,45.6,435.73,462.56,54.2,191.46,113.74,137.35,181.58
2020-08-17 04:00:00+00:00,458.43,451.58,117.44,66.94,82.42,3182.41,330.32,196.74,42.09,1516.24,124.44,48.93,308.01,216.63,379.08,261.16,210.28,45.22,442.37,493.48,53.99,196.29,112.18,138.28,185.24
2020-08-18 04:00:00+00:00,462.25,463.51,117.88,66.43,81.66,3312.49,328.64,204.01,41.98,1555.78,124.92,48.65,308.9,211.76,374.57,262.34,211.49,44.4,437.58,490.43,55.18,194.57,112.03,139.31,191.56
2020-08-19 04:00:00+00:00,462.83,462.01,118.15,65.87,81.09,3260.48,329.21,205.11,41.87,1544.61,123.84,48.33,310.55,210.54,372.19,262.59,209.7,44.05,437.13,485.54,56.2,192.44,111.04,138.48,191.2
2020-08-20 04:00:00+00:00,473.1,478.48,117.45,63.79,82.77,3297.37,328.83,209.51,42.31,1576.25,123.15,49.17,320.06,206.85,358.5,269.01,214.58,42.985,453.34,485.64,55.26,198.18,110.66,138.57,194.32
2020-08-21 04:00:00+00:00,497.48,473.22,116.02,62.27,83.81,3284.72,330.02,207.53,42.25,1575.57,123.16,49.28,322.23,203.97,353.44,267.01,213.02,42.66,449.42,507.34,55.19,196.79,113.0,140.33,192.65
2020-08-24 04:00:00+00:00,503.43,476.3,117.23,63.74,83.08,3307.46,334.0,208.46,42.18,1585.15,125.68,49.14,333.12,208.36,351.02,271.39,213.69,43.76,448.1,508.81,56.01,198.88,115.91,141.02,191.6
2020-08-25 04:00:00+00:00,499.3,484.43,119.9,64.05,86.35,3346.49,336.14,216.05,41.96,1605.85,124.64,49.43,336.42,210.28,352.5,280.82,216.47,45.1,457.93,510.0,56.09,201.67,115.95,141.66,194.03
2020-08-26 04:00:00+00:00,506.09,528.49,120.51,63.76,86.02,3441.85,339.67,272.32,42.25,1644.13,124.17,49.55,342.34,212.23,351.8,303.91,221.15,44.96,487.7,510.92,57.49,203.48,116.04,142.45,213.62
2020-08-27 04:00:00+00:00,500.04,510.32,119.04,62.03,83.8,3400.0,339.14,276.32,42.29,1628.52,124.65,49.4,345.0,204.45,341.45,293.22,226.58,44.62,480.55,505.13,57.18,204.34,116.02,141.49,216.63
2020-08-28 04:00:00+00:00,499.23,516.44,119.58,63.07,85.55,3401.8,344.82,271.1,42.2,1639.43,125.07,50.43,346.11,208.61,350.78,293.66,228.91,45.69,487.87,525.91,57.88,204.48,118.2,143.49,243.88
2020-08-31 04:00:00+00:00,129.04,513.39,116.88,61.6,90.82,3450.96,347.15,272.65,42.22,1629.53,123.31,50.95,345.39,205.14,336.34,293.2,225.53,45.51,482.02,534.98,57.22,204.14,119.1,142.15,239.71
2020-09-01 04:00:00+00:00,134.18,527.95,118.76,61.89,92.18,3499.12,359.54,281.25,42.03,1655.08,123.4,50.79,347.18,207.95,340.56,295.44,227.27,45.76,497.19,552.84,57.66,208.93,122.01,144.96,241.75
2020-09-02 04:00:00+00:00,131.4,533.8,121.83,65.08,90.22,3531.45,375.01,276.69,42.42,1717.39,128.18,52.25,354.18,215.54,362.7,302.5,231.65,47.83,499.69,573.86,59.03,210.82,123.18,147.64,233.48
2020-09-03 04:00:00+00:00,120.88,507.8,117.12,61.46,82.54,3368.0,352.09,265.01,40.95,1629.51,124.45,50.39,339.63,201.41,341.53,291.12,217.3,46.33,468.84,520.62,57.1,204.99,116.43,141.67,223.0
2020-09-04 04:00:00+00:00,120.96,491.94,117.44,60.96,82.01,3294.62,362.95,254.7,40.82,1581.21,122.3,50.08,333.11,193.37,333.12,282.73,214.25,46.48,450.35,504.9,55.73,191.84,115.97,140.47,215.8
2020-09-08 04:00:00+00:00,112.82,462.13,112.93,55.63,78.69,3149.84,350.54,241.27,40.005,1523.6,121.21,48.91,320.82,174.47,302.72,271.16,202.66,45.03,443.14,476.52,55.32,185.95,109.77,136.04,208.58
2020-09-09 04:00:00+00:00,117.32,479.46,115.48,55.2,81.91,3268.61,360.03,250.43,40.13,1547.23,122.26,49.62,328.21,174.46,300.91,273.72,211.29,45.15,458.2,508.6,56.95,194.6,114.02,139.68,210.75
2020-09-10 04:00:00+00:00,113.42,476.26,114.27,55.12,78.98,3175.11,357.08,247.8,39.57,1526.05,120.56,48.96,320.39,173.13,297.51,267.97,205.37,44.87,452.98,492.47,57.33,190.09,112.44,137.19,207.31
2020-09-11 04:00:00+00:00,112.0,471.35,113.8,55.0,76.34,3116.22,359.7,243.1,39.88,1515.76,121.46,49.28,315.0,171.94,293.99,266.61,204.03,46.09,445.9,486.58,57.0,184.0,113.42,136.37,206.2
2020-09-14 04:00:00+00:00,115.355,485.91,114.62,56.46,77.9,3102.97,362.2,246.64,40.37,1508.83,122.09,49.41,318.31,178.08,305.42,266.15,205.41,49.03,458.06,514.89,59.46,186.96,113.46,138.53,208.41
2020-09-15 04:00:00+00:00,115.54,497.67,116.06,57.2,78.93,3156.13,366.91,251.68,40.6,1535.12,122.44,50.0,322.47,180.76,308.93,272.42,208.78,49.05,473.96,519.64,60.94,186.02,116.58,140.64,207.63
2020-09-16 04:00:00+00:00,112.17,476.0,115.56,56.47,76.66,3078.1,367.04,250.6,40.42,1512.09,124.22,50.37,313.38,180.81,306.6,263.52,205.05,50.21,456.01,500.58,60.43,180.91,114.56,139.68,205.62
2020-09-17 04:00:00+00:00,110.34,474.3,115.49,56.34,76.55,3008.73,365.92,244.53,40.37,1487.04,124.92,50.32,307.23,180.49,305.89,254.82,202.91,50.98,453.8,498.54,60.18,175.79,114.88,140.4,203.19
2020-09-18 04:00:00+00:00,106.84,467.55,114.91,56.15,74.93,2954.91,359.73,242.78,39.81,1451.09,122.76,49.89,300.13,178.96,307.21,252.53,200.39,50.74,453.09,487.57,59.75,176.07,110.69,138.66,200.45
2020-09-21 04:00:00+00:00,110.08,475.64,113.93,57.32,77.94,2960.47,351.79,245.05,39.04,1430.14,120.25,49.72,307.7,181.1,314.96,248.15,202.54,49.15,461.88,500.69,60.82,183.21,111.92,136.98,203.55
2020-09-22 04:00:00+00:00,111.81,486.78,114.7,57.89,77.7,3128.99,361.59,247.78,39.32,1459.82,120.51,49.95,317.28,183.3,318.69,254.75,207.42,49.7,470.57,505.51,60.62,187.78,113.82,138.65,211.8
2020-09-23 04:00:00+00:00,107.12,470.39,112.5,57.25,74.73,2999.86,351.59,235.99,38.28,1409.0,118.83,48.82,304.93,180.79,317.02,249.02,200.59,49.85,460.47,484.95,58.96,181.61,110.57,135.16,207.39
2020-09-24 04:00:00+00:00,108.22,467.67,112.68,57.79,75.82,3019.79,352.52,237.55,37.85,1422.86,118.09,49.16,308.59,184.54,327.17,249.53,203.19,49.47,460.12,493.92,59.3,182.19,112.19,136.69,208.69
2020-09-25 04:00:00+00:00,112.29,479.78,113.48,58.23,78.055,3095.13,356.8,242.74,38.45,1439.06,118.95,49.94,318.5,187.91,330.27,254.82,207.82,49.14,479.97,514.95,59.8,187.25,114.5,138.32,215.78
2020-09-28 04:00:00+00:00,114.96,488.51,117.06,59.36,79.48,3174.05,367.3,246.67,39.13,1458.66,121.73,51.43,325.55,193.25,336.61,256.82,209.54,49.72,484.21,521.4,59.58,192.02,118.47,141.94,220.34
2020-09-29 04:00:00+00:00,114.09,489.33,116.65,59.65,81.77,3144.88,364.26,247.45,39.06,1466.02,120.94,51.19,323.64,193.33,337.71,261.79,207.26,50.71,487.98,529.03,59.47,194.5,117.38,141.5,220.78
2020-09-30 04:00:00+00:00,115.81,490.43,116.74,59.45,81.99,3148.73,364.32,251.32,39.39,1465.6,121.67,51.78,326.21,193.74,331.75,261.9,210.33,46.96,485.0,541.22,59.7,197.03,117.68,142.79,215.13
2020-10-01 04:00:00+00:00,116.85,499.51,118.99,60.65,84.86,3221.26,368.6,253.45,38.8,1487.9,121.09,52.24,332.34,198.98,339.13,266.63,212.46,47.92,492.52,544.58,59.68,196.94,119.52,144.91,220.52
2020-10-02 04:00:00+00:00,113.02,478.99,114.01,58.21,81.8,3125.0,356.83,247.85,38.27,1455.6,120.57,51.01,321.89,191.96,328.71,259.94,206.19,46.55,493.15,522.49,58.83,191.91,115.47,141.09,218.98
2020-10-05 04:00:00+00:00,116.5,486.47,116.6,60.6,86.15,3199.2,366.1,251.53,38.57,1482.83,122.01,51.69,331.36,199.95,342.23,264.65,210.38,47.6,501.79,545.7,59.56,196.85,120.52,144.08,222.04
2020-10-06 04:00:00+00:00,113.16,478.98,115.54,60.4,84.48,3099.96,363.98,250.14,38.57,1451.02,121.97,51.37,325.38,199.83,340.98,258.66,205.91,47.32,491.54,549.46,59.51,191.66,119.54,143.85,217.01
2020-10-07 04:00:00+00:00,115.08,493.15,118.67,61.12,86.69,3195.69,366.74,259.98,39.4,1459.14,124.07,52.67,334.91,202.9,345.77,258.12,209.83,48.41,500.0,558.56,60.59,194.61,123.03,146.75,227.21
2020-10-08 04:00:00+00:00,114.97,490.84,120.34,62.6,86.51,3190.55,373.33,260.22,39.79,1483.43,131.49,53.37,334.99,206.69,355.43,263.76,210.58,49.9,496.5,553.55,60.89,193.06,122.34,148.06,224.04
2020-10-09 04:00:00+00:00,116.97,502.16,123.33,63.29,83.1,3286.65,376.7,265.98,39.85,1510.45,127.79,52.82,341.81,211.04,362.71,264.45,215.81,49.89,508.61,550.51,61.15,197.27,124.87,150.91,225.73
2020-10-12 04:00:00+00:00,124.42,510.89,126.11,64.68,84.29,3442.93,382.43,267.07,40.36,1564.59,127.21,53.88,350.93,214.55,370.11,275.75,221.4,50.68,509.09,569.04,61.46,201.51,126.69,154.9,228.19
2020-10-13 04:00:00+00:00,121.1,514.31,123.59,64.69,85.28,3443.63,381.49,266.83,39.81,1567.07,125.1,53.83,349.59,219.94,374.19,276.14,222.86,51.85,518.3,569.93,60.97,207.74,127.46,154.49,232.9
2020-10-14 04:00:00+00:00,121.19,506.31,123.04,63.98,84.21,3363.71,380.3,261.83,39.89,1563.44,125.94,53.55,345.3,216.0,374.235,271.82,220.86,51.63,516.89,563.81,60.96,203.6,129.88,152.77,230.54
2020-10-15 04:00:00+00:00,120.71,501.15,123.98,63.51,83.13,3338.65,379.93,257.72,39.97,1555.47,124.89,53.85,341.97,213.09,375.49,266.72,219.66,51.94,520.68,558.8,60.52,203.14,128.58,152.55,226.67
2020-10-16 04:00:00+00:00,119.02,502.82,123.64,63.0,83.17,3272.71,378.65,258.55,40.16,1567.7,125.93,54.16,341.15,208.4,364.96,265.93,219.66,51.61,524.87,552.46,60.29,204.45,129.03,153.12,229.45
2020-10-19 04:00:00+00:00,115.98,495.2,122.61,62.05,82.0,3207.21,375.77,255.01,39.3,1529.95,125.52,54.58,335.27,206.81,363.57,261.4,214.22,52.63,521.95,539.91,59.62,200.06,128.42,150.76,227.64
2020-10-20 04:00:00+00:00,117.51,494.58,123.62,62.26,81.56,3217.01,376.99,255.97,39.2,1551.08,117.37,53.43,334.51,205.72,363.57,267.56,214.65,53.53,518.19,545.82,59.75,201.96,128.3,150.83,224.43
2020-10-21 04:00:00+00:00,116.87,495.96,124.76,62.11,79.2,3184.94,372.05,254.23,39.06,1585.99,115.06,53.5,332.79,206.3,366.62,278.73,214.8,53.31,510.28,540.99,59.67,213.07,128.55,146.13,224.31
2020-10-22 04:00:00+00:00,115.75,483.6,124.75,61.7,79.42,3176.4,373.37,249.67,38.82,1606.66,115.76,53.9,331.82,203.31,358.01,278.12,214.89,54.38,505.96,534.44,59.69,203.93,128.38,148.22,220.85
2020-10-23 04:00:00+00:00,115.04,488.5,124.2,60.95,81.96,3204.4,372.72,250.52,38.82,1632.98,116.0,48.2,334.42,203.17,353.92,284.79,216.23,52.85,514.01,543.61,59.9,203.04,128.88,149.96,224.14
2020-10-26 04:00:00+00:00,115.05,475.2,121.13,59.51,82.23,3209.23,363.04,241.98,37.67,1584.29,112.22,46.72,328.09,198.94,347.63,277.11,210.08,52.14,501.61,525.65,57.49,197.22,126.2,145.95,210.33
2020-10-27 04:00:00+00:00,116.6,478.56,120.29,58.83,78.88,3286.33,359.6,250.3,36.87,1598.88,110.56,45.64,330.05,198.59,343.83,283.29,213.25,51.96,499.81,535.87,57.08,200.43,125.91,147.12,214.17
2020-10-28 04:00:00+00:00,111.2,456.97,116.47,57.32,76.4,3162.78,347.21,238.43,35.71,1510.8,106.65,44.25,318.51,190.55,338.9,267.67,202.47,50.0,484.05,505.08,55.59,192.31,121.58,143.0,209.7
2020-10-29 04:00:00+00:00,115.32,461.11,118.48,59.5,78.02,3211.01,355.01,237.14,35.69,1556.88,108.91,44.11,325.61,201.95,353.26,280.83,204.72,50.48,510.59,520.96,56.02,195.04,126.44,146.19,217.63
2020-10-30 04:00:00+00:00,108.86,447.07,118.53,59.23,75.29,3036.15,349.63,232.27,35.9,1616.26,111.66,44.28,314.68,197.18,342.08,263.11,202.47,50.34,497.57,501.36,56.11,186.13,123.36,144.59,210.12
2020-11-02 05:00:00+00:00,108.77,444.94,118.48,60.33,74.7,3004.48,351.25,232.45,35.9,1624.32,112.91,44.46,316.42,202.23,350.95,261.36,202.33,49.71,476.0,503.23,56.45,187.76,123.97,145.6,205.48
2020-11-03 05:00:00+00:00,110.44,454.02,119.75,61.83,76.58,3048.41,353.76,237.13,36.68,1645.66,114.16,44.85,324.73,210.88,370.53,265.3,206.43,51.08,480.05,520.78,56.8,179.81,125.45,147.3,209.18
2020-11-04 05:00:00+00:00,114.95,487.23,125.94,64.86,81.35,3241.16,364.63,250.74,36.57,1745.85,111.9,45.7,343.0,220.53,380.34,287.38,216.39,51.96,513.58,551.77,56.49,194.29,128.97,152.03,215.24
2020-11-05 05:00:00+00:00,119.03,496.47,130.4,69.95,83.0,3322.0,380.87,260.22,37.23,1762.5,114.77,45.68,350.96,228.1,399.71,294.68,223.29,54.58,531.08,566.4,56.66,204.56,145.41,155.56,225.23
2020-11-06 05:00:00+00:00,118.69,494.63,133.5,70.53,85.88,3311.37,380.62,260.15,37.53,1759.73,114.04,45.39,352.26,231.68,409.42,293.41,223.72,55.16,535.18,582.48,56.8,202.73,145.01,157.74,225.0
2020-11-09 05:00:00+00:00,116.32,471.14,135.82,71.3,83.12,3143.74,375.54,259.28,38.2,1761.42,115.53,45.6,360.14,232.32,416.28,278.77,218.39,55.96,501.96,545.23,56.84,184.72,142.61,156.22,223.4
2020-11-10 05:00:00+00:00,116.0,452.0,134.78,69.39,77.99,3035.02,363.13,247.66,38.72,1737.72,117.91,45.44,342.26,223.73,407.87,272.43,211.01,55.41,481.28,510.8,56.67,183.36,140.11,151.49,213.9
2020-11-11 05:00:00+00:00,119.49,468.0,137.38,71.16,81.28,3137.39,375.92,254.18,39.33,1747.23,117.2,46.35,352.4,233.51,424.0,276.48,216.55,56.36,503.36,536.72,57.2,192.34,147.69,155.7,218.62
2020-11-12 05:00:00+00:00,119.21,462.58,135.48,69.8,81.84,3110.28,370.2,249.42,38.67,1742.82,114.5,44.95,349.51,233.26,418.46,275.08,215.44,56.25,509.78,538.27,56.45,189.1,143.91,154.5,219.81
2020-11-13 05:00:00+00:00,119.26,469.34,136.27,72.81,81.43,3128.81,373.5,249.51,41.4,1772.26,116.85,45.46,356.95,236.1,426.31,276.95,216.51,57.93,508.01,531.88,56.91,188.62,144.26,156.65,222.0
2020-11-16 05:00:00+00:00,120.3,460.95,138.01,74.48,83.73,3131.06,380.81,249.89,42.54,1774.03,118.36,46.19,357.06,241.78,439.29,278.96,217.23,61.86,502.28,540.61,57.15,191.94,149.07,158.31,224.97
2020-11-17 05:00:00+00:00,119.39,467.95,135.87,74.37,83.36,3135.66,380.6,256.17,41.88,1761.66,117.7,45.53,358.75,241.84,431.93,275.0,214.46,61.99,513.1,536.89,57.12,192.3,148.74,155.5,226.78
2020-11-18 05:00:00+00:00,118.03,459.47,133.23,75.71,82.54,3105.46,380.62,257.16,41.32,1740.64,116.77,45.06,354.74,240.34,430.33,271.97,211.08,60.74,507.12,537.15,56.25,190.12,147.05,153.55,223.61
2020-11-19 05:00:00+00:00,118.64,466.41,136.17,77.25,85.54,3117.02,384.33,264.65,41.17,1758.57,117.18,45.62,361.44,243.75,437.68,272.94,212.42,61.83,514.33,537.61,56.45,190.9,147.53,157.27,230.8
2020-11-20 05:00:00+00:00,117.34,462.92,134.88,76.725,84.64,3099.4,383.33,258.04,40.97,1736.38,116.94,45.39,347.69,242.57,433.64,269.7,210.39,61.4,518.06,523.51,55.7,192.67,146.03,156.82,209.4
2020-11-23 05:00:00+00:00,113.85,460.61,137.07,80.5,85.31,3098.39,387.0,257.64,41.64,1727.56,120.09,46.06,343.33,250.24,448.74,268.43,210.11,64.18,522.11,525.6,56.08,200.82,143.82,157.42,207.1
2020-11-24 05:00:00+00:00,115.17,462.7,136.89,82.95,85.07,3118.06,392.23,260.84,42.61,1763.9,124.42,47.015,345.2,250.37,446.44,276.92,213.86,63.95,514.69,518.31,57.57,206.0,145.93,159.35,213.14
2020-11-25 05:00:00+00:00,116.03,470.08,135.95,81.14,86.71,3185.07,390.83,246.82,42.5,1764.13,124.2,47.05,350.47,248.95,446.78,275.59,213.87,63.43,519.22,529.39,57.41,214.46,144.08,157.6,214.88
2020-11-27 05:00:00+00:00,116.59,477.03,137.75,82.66,87.22,3195.34,394.95,247.63,42.7,1787.02,124.35,47.45,354.24,254.13,456.54,277.81,215.23,64.23,527.48,530.45,57.76,211.39,143.83,158.99,223.86
2020-11-30 05:00:00+00:00,119.05,478.47,139.08,82.48,92.66,3168.04,401.58,245.8,43.02,1754.4,123.52,48.35,352.02,251.97,452.66,276.97,214.07,64.09,534.55,536.06,57.72,214.12,147.17,161.25,224.79
2020-12-01 05:00:00+00:00,122.72,479.15,140.73,84.27,92.63,3220.08,404.57,241.35,43.54,1795.36,123.16,49.56,356.82,256.66,467.65,286.55,216.21,67.08,539.59,535.6,58.74,216.54,151.26,163.49,225.7
2020-12-02 05:00:00+00:00,123.08,481.26,140.66,85.29,93.74,3203.53,403.73,220.78,43.89,1824.97,124.62,49.9,355.49,256.32,479.22,287.52,215.37,69.11,526.52,541.78,59.08,212.56,149.98,162.72,225.43
2020-12-03 05:00:00+00:00,122.94,484.28,139.75,86.1,92.31,3186.73,399.8,220.97,44.115,1821.84,123.61,51.01,363.7,257.39,484.07,281.85,214.24,69.9,525.24,535.84,59.27,214.54,149.91,161.98,224.17
2020-12-04 05:00:00+00:00,122.25,486.0,143.97,88.84,94.04,3162.58,411.68,225.86,44.38,1823.76,127.2,51.985,368.6,263.7,499.98,279.7,214.36,73.34,525.7,542.33,59.96,217.77,157.62,166.6,222.18
2020-12-07 05:00:00+00:00,123.75,492.25,143.71,89.14,94.07,3158.0,420.89,227.7,44.35,1817.03,124.7,50.2,372.19,266.7,508.68,285.58,214.29,72.61,533.25,544.27,59.8,217.93,158.02,166.29,227.12
2020-12-08 05:00:00+00:00,124.38,495.28,146.13,89.75,92.92,3177.29,423.41,227.86,44.37,1811.33,125.71,50.69,372.59,266.94,511.66,283.4,216.01,73.19,542.25,534.0,59.03,216.94,158.8,166.68,228.17
2020-12-09 05:00:00+00:00,121.68,483.74,141.73,87.82,89.83,3104.2,416.22,220.57,44.69,1777.86,126.79,50.07,364.18,256.49,493.83,277.92,211.8,71.41,527.99,517.23,59.73,210.8,156.02,162.76,219.48
2020-12-10 05:00:00+00:00,123.24,476.87,141.28,87.89,91.66,3101.49,410.04,222.92,44.32,1767.65,124.96,50.26,362.5,255.98,490.15,277.12,210.52,71.28,538.0,518.89,59.48,215.34,155.75,162.0,218.29
2020-12-11 05:00:00+00:00,122.41,475.91,141.15,88.3,91.65,3116.42,405.82,222.42,44.32,1774.8,124.27,49.73,364.32,257.63,491.7,273.55,213.26,70.53,537.36,520.53,60.61,214.06,144.28,160.61,219.24
2020-12-14 05:00:00+00:00,121.78,486.42,142.33,88.5,94.78,3156.97,411.8,221.27,44.24,1752.26,123.53,50.47,365.51,260.13,491.87,274.19,214.2,71.54,532.48,532.35,60.76,220.79,146.29,160.12,220.37
2020-12-15 05:00:00+00:00,127.88,482.64,144.06,88.47,97.12,3165.12,418.06,220.15,44.72,1761.08,125.93,50.665,360.33,261.01,495.33,275.55,214.13,73.15,527.38,534.42,61.86,221.6,148.36,162.38,220.25
2020-12-16 05:00:00+00:00,127.81,489.9,142.8,88.55,96.85,3240.96,424.9,223.62,44.72,1757.19,125.55,51.12,369.26,260.55,493.31,275.67,219.28,72.99,545.0,529.7,62.78,230.2,149.74,162.12,230.59
2020-12-17 05:00:00+00:00,128.7,495.36,143.78,87.5,96.84,3236.08,426.1,225.92,44.82,1740.51,125.55,50.65,380.32,259.68,486.24,274.48,219.42,72.26,554.07,533.65,63.61,235.51,149.53,162.69,239.81
2020-12-18 05:00:00+00:00,126.655,502.95,144.56,86.09,95.92,3201.65,434.56,227.43,45.44,1726.22,125.85,47.46,380.11,262.15,480.97,276.4,218.59,71.46,565.43,530.88,65.06,236.45,147.42,164.07,241.39
2020-12-21 05:00:00+00:00,128.23,498.39,142.59,86.41,93.23,3206.18,428.88,226.47,44.88,1734.56,123.39,46.36,375.93,260.77,483.23,272.79,222.59,71.47,550.82,533.29,64.48,237.72,146.8,162.43,242.32
2020-12-22 05:00:00+00:00,131.88,504.17,144.28,85.64,93.16,3206.52,433.1,231.17,44.69,1720.22,123.61,46.17,379.97,257.59,476.95,267.09,223.94,70.44,561.72,531.13,65.15,243.49,146.34,162.52,257.71
2020-12-23 05:00:00+00:00,130.96,496.91,143.22,84.03,91.55,3185.27,425.46,227.43,44.38,1728.23,123.9,46.57,376.92,252.79,471.13,268.11,221.02,69.95,550.06,520.37,65.3,239.44,146.96,160.98,248.76
2020-12-24 05:00:00+00:00,131.97,499.86,144.47,85.33,91.81,3172.69,431.46,225.78,44.54,1734.16,124.69,47.07,381.16,259.08,480.34,267.4,222.75,70.58,553.89,519.75,64.96,238.64,148.79,161.64,248.76
2020-12-28 05:00:00+00:00,136.69,498.95,144.68,84.87,91.6,3283.96,431.88,224.64,44.92,1773.96,124.82,47.07,381.12,257.58,476.1,277.0,224.96,70.66,543.74,516.0,64.87,235.73,147.74,161.47,241.92
2020-12-29 05:00:00+00:00,134.87,502.11,143.66,84.27,90.62,3322.0,429.04,222.46,44.64,1757.76,123.8,49.39,378.33,254.36,473.22,276.78,224.15,70.21,545.98,517.73,64.46,231.03,148.49,161.18,237.72
2020-12-30 05:00:00+00:00,133.72,497.45,146.18,86.98,92.29,3285.85,434.83,222.4,44.48,1736.25,124.34,48.75,375.55,260.15,484.45,271.87,221.68,71.92,547.38,525.83,64.4,231.51,149.95,162.7,236.93
2020-12-31 05:00:00+00:00,132.69,500.12,147.73,86.3,91.71,3256.93,437.85,222.53,44.75,1752.64,125.88,49.82,379.85,258.91,472.27,273.16,222.42,75.18,550.43,522.2,64.69,234.2,152.34,164.13,239.61
2021-01-04 05:00:00+00:00,129.41,485.34,146.02,86.87,92.3,3186.63,425.22,220.31,43.96,1726.13,123.94,49.67,371.7,260.33,478.02,268.94,217.69,74.05,526.83,524.54,63.75,231.92,148.5,162.22,228.08
2021-01-05 05:00:00+00:00,131.01,485.69,148.63,89.6,92.77,3218.51,428.1,221.52,43.98,1740.05,126.14,50.61,368.87,265.79,494.55,270.97,217.9,77.26,531.97,536.19,62.96,234.91,152.43,163.41,225.36
2021-01-06 05:00:00+00:00,126.66,466.31,149.3,90.83,90.33,3138.38,425.46,216.15,44.4,1722.88,129.29,51.1,361.0,265.21,496.49,263.34,212.25,77.11,507.25,504.58,62.57,226.83,151.19,164.22,220.0
2021-01-07 05:00:00+00:00,130.92,477.74,155.61,94.56,95.16,3162.16,443.39,217.98,44.96,1774.34,128.99,52.19,368.63,278.19,514.46,268.74,218.29,79.11,511.41,533.76,63.07,235.04,155.7,167.94,226.21
2021-01-08 05:00:00+00:00,132.05,485.1,156.74,95.56,94.58,3182.7,445.64,222.04,45.06,1797.83,128.53,51.65,374.46,283.18,501.63,267.57,219.62,77.42,529.64,531.07,63.38,242.46,156.64,171.16,227.65
2021-01-11 05:00:00+00:00,128.98,474.24,158.3,97.96,97.25,3114.21,445.76,218.25,45.36,1756.29,128.58,51.54,372.34,289.11,516.48,256.84,217.49,78.67,523.06,544.86,63.03,237.5,156.11,171.31,228.83
2021-01-12 05:00:00+00:00,128.8,471.65,159.09,100.01,95.355,3120.83,449.39,215.52,45.79,1737.43,129.21,53.24,365.67,290.99,536.44,251.09,214.93,79.46,513.21,539.39,62.42,237.64,154.45,172.3,225.62
2021-01-13 05:00:00+00:00,130.89,472.05,158.48,98.05,91.78,3165.89,451.21,218.18,45.36,1747.25,126.92,56.95,364.96,290.1,526.5,251.64,216.34,79.91,521.71,541.27,62.06,244.9,157.42,171.41,229.07
2021-01-14 05:00:00+00:00,128.91,463.27,159.46,105.8,90.79,3127.47,452.07,215.6,45.15,1730.92,128.97,59.25,365.51,303.88,557.79,245.64,213.02,81.3,514.34,528.01,61.6,242.06,160.85,171.71,227.33
2021-01-15 05:00:00+00:00,127.14,458.08,157.75,103.14,88.21,3104.25,445.85,213.14,45.43,1727.62,128.39,57.58,371.01,304.13,547.53,251.36,212.65,80.72,513.76,514.38,61.78,239.79,157.09,169.19,222.56
2021-01-19 05:00:00+00:00,127.83,456.5,160.54,109.22,89.45,3120.76,459.27,216.76,45.19,1784.47,129.02,57.99,384.95,314.08,580.02,261.1,216.44,85.5,519.42,521.01,61.29,247.25,163.77,174.19,221.04
2021-01-20 05:00:00+00:00,132.03,469.73,159.83,107.84,88.75,3263.38,461.88,223.44,45.34,1880.07,130.08,58.67,389.46,304.33,563.0,267.48,224.34,83.5,542.19,534.63,61.56,244.26,164.6,173.33,226.79
2021-01-21 05:00:00+00:00,136.87,472.02,159.29,107.97,91.53,3306.99,466.82,222.17,45.11,1884.15,131.65,62.46,381.75,305.2,564.19,272.87,224.97,85.01,544.33,554.7,61.21,248.64,164.75,175.1,229.39
2021-01-22 05:00:00+00:00,139.07,472.44,155.58,106.33,92.79,3292.23,465.02,225.77,44.77,1892.56,118.61,56.66,374.85,305.01,563.85,274.5,225.95,82.28,541.09,548.5,60.36,252.0,162.42,172.81,235.53
